id,timestamp,media_type,media_product_type,permalink,like_count,comments_count,reach,saved,shares,total_interactions,insights_error
17874691406529719,2021-11-16T19:00:57+0000,IMAGE,FEED,https://www.instagram.com/p/CWWQMeaLuVq/,26,2,,,,,400
18102009580275221,2021-11-14T11:45:47+0000,IMAGE,FEED,https://www.instagram.com/p/CWQUzjErC3l/,23,0,,,,,400
18029304451321644,2021-11-13T01:54:59+0000,IMAGE,FEED,https://www.instagram.com/p/CWMsZdkjINZ/,33,0,,,,,400
18006776533363068,2021-11-12T14:49:42+0000,IMAGE,FEED,https://www.instagram.com/p/CWLgQ0Jr0AI/,69,6,,,,,400
17919460805013907,2021-11-11T21:52:54+0000,IMAGE,FEED,https://www.instagram.com/p/CWJr5jcr1kX/,31,0,,,,,400
17937701932708817,2021-11-08T13:28:10+0000,IMAGE,FEED,https://www.instagram.com/p/CWBDwK8LuRN/,35,2,,,,,400
17875915124593912,2021-11-07T13:56:16+0000,IMAGE,FEED,https://www.instagram.com/p/CV-iLA9rTwm/,51,2,,,,,400
17879538992550096,2021-10-27T21:23:09+0000,IMAGE,FEED,https://www.instagram.com/p/CVjAkdKrkal/,33,1,,,,,400
17889102347383449,2021-10-27T13:54:27+0000,IMAGE,FEED,https://www.instagram.com/p/CViNOMOrihC/,63,0,,,,,400
17895588818373998,2021-10-16T23:01:42+0000,IMAGE,FEED,https://www.instagram.com/p/CVG3GrjME6_/,71,1,,,,,400
17936677969660080,2021-10-13T12:15:36+0000,IMAGE,FEED,https://www.instagram.com/p/CU9-x7nLwo_/,44,2,,,,,400
17914618883018900,2021-10-05T14:46:23+0000,IMAGE,FEED,https://www.instagram.com/p/CUpprM_rvQJ/,64,1,,,,,400
17885269139392478,2021-09-26T18:39:03+0000,IMAGE,FEED,https://www.instagram.com/p/CUS5JcxLzPj/,39,0,,,,,400
17910674045099538,2021-09-25T15:26:41+0000,IMAGE,FEED,https://www.instagram.com/p/CUP-VrKL7pC/,15,1,,,,,400
17921896141768493,2021-09-17T22:28:43+0000,IMAGE,FEED,https://www.instagram.com/p/CT8IRvgroQC/,42,1,,,,,400
17882994398409039,2021-09-17T18:27:45+0000,IMAGE,FEED,https://www.instagram.com/p/CT7sszsLBjb/,40,0,,,,,400
17913774697990335,2021-09-15T23:12:33+0000,VIDEO,FEED,https://www.instagram.com/tv/CT3DcCPqlK9/,70,2,,,,,400
17843212154655428,2021-09-15T00:50:32+0000,IMAGE,FEED,https://www.instagram.com/p/CT0qHz9Domj/,33,1,,,,,400
17988023050391509,2021-09-14T12:07:42+0000,IMAGE,FEED,https://www.instagram.com/p/CTzS0oYL3Um/,95,0,,,,,400
17987251039389745,2021-09-13T21:13:29+0000,IMAGE,FEED,https://www.instagram.com/p/CTxsfP8LbLZ/,36,0,,,,,400
18244915480070256,2021-09-02T14:07:34+0000,IMAGE,FEED,https://www.instagram.com/p/CTUnAB5r5j9/,34,0,,,,,400
17899173095273811,2021-09-02T01:00:38+0000,IMAGE,FEED,https://www.instagram.com/p/CTTM8Y-jCzU/,29,0,,,,,400
17925132652763661,2021-09-01T11:55:44+0000,IMAGE,FEED,https://www.instagram.com/p/CTRzHm2HEYC/,53,0,,,,,400
18009141358321573,2021-08-31T12:21:50+0000,IMAGE,FEED,https://www.instagram.com/p/CTPRT99nyhy/,78,0,,,,,400
17968823986415095,2021-08-30T12:08:47+0000,IMAGE,FEED,https://www.instagram.com/p/CTMrBemLKMv/,60,1,,,,,400
17924180770723740,2021-08-30T01:20:32+0000,IMAGE,FEED,https://www.instagram.com/p/CTLg1fljBY0/,44,1,,,,,400
17906347520082235,2021-08-23T22:49:44+0000,IMAGE,FEED,https://www.instagram.com/p/CS7yzzYn9T6/,287,16,,,,,400
17915093782905985,2021-08-23T11:38:53+0000,IMAGE,FEED,https://www.instagram.com/p/CS6mCS-LtPP/,24,0,,,,,400
17882898683342425,2021-08-20T13:15:24+0000,IMAGE,FEED,https://www.instagram.com/p/CSzCsrsrqJj/,26,0,,,,,400
17918511793852592,2021-08-13T23:38:26+0000,IMAGE,FEED,https://www.instagram.com/p/CSiIbvjnb5q/,35,0,,,,,400
17863215764529525,2021-08-08T22:46:40+0000,IMAGE,FEED,https://www.instagram.com/p/CSVKiNBnvDY/,29,0,,,,,400
17970996703422590,2021-08-07T12:36:38+0000,IMAGE,FEED,https://www.instagram.com/p/CSRf7W6LQru/,38,0,,,,,400
17922192469770602,2021-08-06T16:24:44+0000,IMAGE,FEED,https://www.instagram.com/p/CSPVPJAnYHD/,62,1,,,,,400
18008705059336550,2021-08-06T13:09:04+0000,IMAGE,FEED,https://www.instagram.com/p/CSO-18eLLHj/,39,0,,,,,400
18173009995177910,2021-08-05T21:12:37+0000,IMAGE,FEED,https://www.instagram.com/p/CSNRYtJnV-W/,37,0,,,,,400
18005269057338335,2021-07-28T02:42:39+0000,IMAGE,FEED,https://www.instagram.com/p/CR2sAD4Mlbl/,97,3,,,,,400
17879425835348666,2021-07-24T16:48:35+0000,VIDEO,FEED,https://www.instagram.com/p/CRt5j3BCZkN/,97,6,,,,,400
17918881393713127,2021-07-09T00:33:54+0000,VIDEO,FEED,https://www.instagram.com/p/CRFh_9oir0h/,45,0,,,,,400
17914301653763842,2021-06-02T12:02:03+0000,IMAGE,FEED,https://www.instagram.com/p/CPnfgOGnbBD/,15,0,,,,,400
17926308451590431,2021-05-18T11:13:24+0000,IMAGE,FEED,https://www.instagram.com/p/CPAyAx2nYk7/,265,3,,,,,400
17936960161515769,2021-05-16T03:56:25+0000,IMAGE,FEED,https://www.instagram.com/p/CO62akHn6IE/,103,0,,,,,400
17961183202396869,2021-05-13T15:52:47+0000,IMAGE,FEED,https://www.instagram.com/p/CO0aArSHqTY/,72,5,,,,,400
17928013843565291,2021-05-08T14:35:43+0000,IMAGE,FEED,https://www.instagram.com/p/COnZN4MHAQR/,217,3,,,,,400
17874373001353785,2021-04-25T15:17:17+0000,IMAGE,FEED,https://www.instagram.com/p/COF_o-Inhzo/,65,0,,,,,400
17859095096498399,2021-04-24T14:34:03+0000,IMAGE,FEED,https://www.instagram.com/p/CODV5cInYjl/,134,1,,,,,400
17868153611500171,2021-04-22T13:06:04+0000,IMAGE,FEED,https://www.instagram.com/p/CN-CPNlHH1S/,171,1,,,,,400
17892639386041939,2021-04-18T01:33:07+0000,IMAGE,FEED,https://www.instagram.com/p/CNyfwbwnEjG/,121,2,,,,,400
17906052997739211,2021-04-16T12:44:59+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/CNujDjSnuCR/,295,19,,,,,400
17892556066851322,2021-01-18T00:08:58+0000,IMAGE,FEED,https://www.instagram.com/p/CKKmlVIAzw7/,137,6,,,,,400
